UPM,NVIVI,NHOGA,AÑO,DPTO,AREA,L02,P02,P03,P04,P04A,P04B,P05C,P05P,P05M,P06,P08D,P08M,P08A,P09,A01,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,añoest,ra06ya09,e01aimde,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,ID_PERSONA,PET,NIVEL_EDUCATIVO_REC,TRAMO_EDAD,INGPRINC,INGTOT,INFORMAL_LABORAL,LN_INGPRINC
12341,75,1,2025,7,1,1,34,1,1,1, ,2,0,0,1,9,2,1991,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,2,1,10,10,10,10,10,10,6,1, , ,6,0,0,4,6,0,0,1,1,2,6, , ,18,88,4,8000000,5, ,8000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,4,2,1,66,66,66,1,1,4,209,2405,2403, , ,17, ,"7971264,367",0,0,0,0,0,0,0,0,0,0,0,0,"139497,126",0,0,0,"2276792,38505747",3,0,4,7,4,7, ,12341_75_1_1,1,4. Superior / Universitaria,25-49,7971264.367,2276792.38505747,0,15.891353678962197
12360,5,1,2025,7,6,1,37,1,1,1, ,2,0,0,1,30,5,1987,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,6,0,1, , ,4,0,0,3,4,0,0,1,1,2,6, , ,18,1,4,2550000,5, ,2550000,6, , , , ,6, , , , ,6, , ,1,250000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2550000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,3,5,5,46,46,46,1,1,2,86,903,2403, , ,12, ,"2589202,049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"850375,183016108",3,0,1,2,2,4,2,12360_5_1_1,1,3. Educación Media,25-49,2589202.049,850375.183016108,0,14.766860297017306
12360,13,1,2025,7,6,2,35,9,1,1, ,3,0,0,1,7,12,1989,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,4,4,4,4,4,4,4,1, , ,25,0,0,2,15,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,305, ,19, ,10, , , , ,7, , ,2, , , ,1, ,1,3,6,6,4,2,6,1,28,28,28,1,1,4,90,306, , , ,5, ,"612735,511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"323470,450524647",1,1,1,1,1,1, ,12360_13_1_2,1,2. Educación Básica,25-49,612735.511,323470.450524647,0,13.325688655251959
12360,15,1,2025,7,6,1,43,1,1,1, ,2,0,0,1,15,2,1981,1,6,2,1, , , ,2, , , , , , , , , , , , , , , , ,9,1,6,8,8,8,8,0,0,1, , ,23,0,0,1,23,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,6,1,35,1, ,2,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,1, ,1,700000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,304, ,19, ,1, , , , ,7, , ,1,1, , ,1, ,1,4,1,6,4,1,9,1,38,73,73,1,1,2,67,304,306, , ,4, ,"710761,346","532605,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"926295,494753541",3,0,2,3,2,4, ,12360_15_1_1,1,2. Educación Básica,25-49,710761.346,926295.494753541,0,13.474091992804755
12360,17,1,2025,7,6,3,36,3,1,1, ,0,1,2,1,12,7,1988,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,8,1,"8,45","8,45","8,45","8,45","8,45",5,0,1, , ,3,2,0,3,0,2,0,6, ,2,6, , ,88,1,4,530000,3, ,2120000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2120000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,304, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,3,8,1,49,49,49,1,1,2,85,304, ,304,8888,4, ,"2152591,508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1007835,61595087",3,0,2,3,3,5, ,12360_17_1_3,1,2. Educación Básica,25-49,2152591.508,1007835.61595087,0,14.582183026807805
12360,17,1,2025,7,6,5,26,3,1,1, ,0,1,2,1,19,6,1998,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,6,3,0,7,6,3,0,1,4,1,6, , ,18,2,2,2335000,5, ,2335000,1,265000,5,0, ,6, , , , ,6, , ,1,125000,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,407, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,1,7,9,8,40,40,40,1,1,2,85,304, ,304,8888,7, ,"2639970,717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1007835,61595087",3,0,2,3,3,5,2,12360_17_1_5,1,2. Educación Básica,25-49,2639970.717,1007835.61595087,0,14.786278383015528
12360,32,1,2025,7,6,1,61,1,1,1, ,2,0,0,1,25,11,1963,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,5,5,5,5,5,5,5,1, , ,49,0,0,2,30,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,1,1, , ,1, ,1,9,6,6,4,2,6,1,35,35,35,1,1,2,61,306,304, , ,6, ,"3538796,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2581696,74841387",3,0,4,8,5,9, ,12360_32_1_1,1,2. Educación Básica,50-64,3538796.132,2581696.74841387,0,15.079297151564885
12360,33,1,2025,7,6,1,53,1,1,1, ,0,0,0,6,4,6,1971,5,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,10,10,1, , ,3,8,0,1,3,8,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,6,1,7,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,303, , , , , , , , ,7, , ,2, , , ,1, ,1,3,1,1,4,1,5,5,60,67,67,1,1,1,49,303,8888, , ,3, ,"507686,676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"913836,017569548",3,0,2,3,2,4,1,12360_33_1_1,1,2. Educación Básica,50-64,507686.676,913836.017569548,0,13.13761975674632
12360,38,1,2025,7,6,1,48,1,1,1, ,2,0,0,1,14,8,1976,2,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,1,8,8,8,8,8,8,8,1, , ,5,9,0,3,5,9,0,1,1,2,6, , ,12,88,4,2500000,5, ,2500000,6, , , , ,6, , , , ,6, , ,1,300000,1, , ,1,1,1,1,6,1,16,1, ,2,6, ,5, , , , , , , , , , , , , , , ,0, , , , , , ,6, ,6, , ,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,305, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,3,9,1,56,72,72,1,1,4,70,305,1203, , ,5, ,"2538433,382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"850459,797462179",3,0,1,2,2,4, ,12360_38_1_1,1,2. Educación Básica,25-49,2538433.382,850459.797462179,0,14.747057669968308
12360,38,1,2025,7,6,2,41,2,1,1, ,1,0,0,6,5,10,1983,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,3,3,3,3,3,3,3,1, , ,30,0,0,2,17,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,400000,0,0,200000,0,0,0,0,0.0,1,1,1203, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,4,2,6,1,21,21,21,1,1,4,70,305, , , ,7, ,"1599720,717",0,0,0,0,"406149,341",0,0,"203074,67",0,0,0,0,0,0,0,0,"850459,797462179",3,0,1,2,2,4, ,12360_38_1_2,1,2. Educación Básica,25-49,1599720.717,850459.797462179,0,14.285339620099059
12377,13,1,2025,7,1,1,76,1,1,1, ,2,0,0,1,22,5,1949,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,1,1,1,1,1,1,1,1, , ,60,0,0,2,56,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,699577,0,0,0.0,1,1,303, , , , , , , , ,7, , ,3, , , , , , , , , ,4,2,6,1,7,7,7,1,1,4,97,303,303, , ,3, ,"119574,7",0,0,0,0,0,0,0,0,0,"698067,121",0,0,0,0,0,0,"1052470,40131894",3,0,2,3,1,2, ,12377_13_1_1,1,2. Educación Básica,65+,119574.7,1052470.40131894,0,11.691696559659714
12377,13,1,2025,7,1,3,19,5,1,1, ,0,0,0,6,8,9,2006,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,0,0,0,0,8,9,8,1, , ,0,8,0,2,0,8,0,6, ,2,6, , ,88,4,4,150000,3, ,600000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,903, ,16,1, , , , , ,7, , ,3, , , , , , , , , ,2,2,5,5,25,25,25,1,1,4,97,303, , , ,12, ,"598705,035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1052470,40131894",3,0,2,3,1,2,1,12377_13_1_3,1,3. Educación Media,15-24,598705.035,1052470.40131894,0,13.302524326766171
12377,13,1,2025,7,1,4,20,6,1,1, ,0,0,0,6,26,12,2004,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,0,8,8,6,0,3,8,45,0,1,0,2,0,1,0,6, ,2,6, , ,88,1,4,1000000,5, ,1000000,6, , , , ,6, , , , ,6, , ,1,150000,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,1,1000000,0,0,0,0,600000,0,0,0,0,0,0,0,1.0,1,1,2402,14,16,2, , , , , ,7, , ,3, , , , , , , , , ,2,2,5,5,45,45,45,1,1,4,97,303, , , ,14, ,"997841,726",0,0,0,0,"598705,035",0,0,0,0,0,0,0,0,0,0,0,"1052470,40131894",3,0,2,3,1,2,1,12377_13_1_4,1,4. Superior / Universitaria,15-24,997841.726,1052470.40131894,0,13.813349951534326
12377,15,1,2025,7,1,1,35,1,1,1, ,2,0,0,1,22,1,1990,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,4,0,0,0,8,8,0,0,3,6,46,15,0,0,2,0,1,0,6, ,2,6, , ,88,1,4,330000,3, ,1320000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1320000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,409, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,7,4,46,46,46,1,1,2,115,409,408, , ,9, ,"1317151,079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"469609,262589927",2,1,1,1,1,1,1,12377_15_1_1,1,2. Educación Básica,25-49,1317151.079,469609.262589927,0,14.09098168864887
12377,16,1,2025,7,1,1,39,1,1,1, ,2,0,0,1,18,9,1986,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,9,9,9,9,9,0,0,1, , ,10,0,0,2,8,0,0,1,1,2,6, , ,18,2,4,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,304, ,19, ,2, , , , ,1, ,1,1,1, , ,6,1, , , , ,2,2,6,1,45,45,45,1,1,4,119,304,409, , ,4, ,"2993525,179",0,0,0,0,0,0,0,0,0,0,0,0,"1746,223",0,0,0,"970190,764028774",3,0,2,3,1,2, ,12377_16_1_1,1,2. Educación Básica,25-49,2993525.179,970190.764028774,0,14.91196224053649
12377,20,1,2025,7,1,2,23,3,1,1, ,0,0,1,1,20,8,2002,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,2, ,21,9,0,0,1,9,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,408, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,9,8,21,21,21,1,1,3,98,606, , , ,8, ,"1197410,071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1057712,23021582",3,0,2,3,1,2,1,12377_20_1_2,1,2. Educación Básica,15-24,1197410.071,1057712.23021582,0,13.995671508161253
12377,24,1,2025,7,1,2,45,3,1,1, ,0,1,0,1,22,2,1980,5,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,7,5,6,0,6,0,6,0,0,1, , ,20,0,0,1,20,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,1,7,4,20,1, ,1,6, ,4,2, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,6, , ,2500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,503, ,19, ,1, , , , ,7, , ,2, , , ,1, ,1,3,6,6,4,1,7,5,18,38,38,1,1,3,93,306, , , ,9, ,"2494604,316","997841,726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2743853,70467625",3,0,4,8,4,8,1,12377_24_1_2,1,2. Educación Básica,25-49,2494604.316,2743853.70467625,0,14.729640683809345
12377,27,1,2025,7,1,1,58,1,1,3, ,0,0,0,6,26,2,1967,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,0,0,0,0,5,0,0,1, , ,0,3,0,1,0,3,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,36,3,1,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,5,5,5,4,1,3,91,306,8888, , ,6, ,"399136,69",0,0,0,0,0,0,0,0,0,0,0,0,0,"1080995,20383693",0,0,"2058048,56115107",3,0,4,7,3,6,1,12377_27_1_1,1,2. Educación Básica,50-64,399136.69,2058048.56115107,0,12.897059218658008
12377,27,1,2025,7,1,2,30,3,1,3, ,0,0,1,1,11,2,1995,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,1,8,8,8,8,8,8,0,1, , ,1,0,0,2,1,0,0,6, ,2,6, , ,88,1,4,500000,3, ,2000000,6, , , , ,1,90000,3, ,360000,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2360000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,1,6, , ,1, ,1,9,6,6,2,2,9,1,48,48,48,1,1,3,91,306, , , ,12, ,"2354906,474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2058048,56115107",3,0,4,7,3,6, ,12377_27_1_2,1,3. Educación Media,25-49,2354906.474,2058048.56115107,0,14.672011570843617
12377,35,1,2025,7,1,1,34,1,1,1, ,0,0,0,6,25,10,1990,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,6,0,0,6,6,6,0,3,8,36,1,0,0,10,1,0,0,6, ,6, , , ,88,1,4,500000,5, ,500000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,18,2,6,1,500000,0,0,0,0,700000,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,36,36,36,1,1,3,81,306,8888, , ,6, ,"498920,863",0,0,0,0,"698489,208",0,0,0,0,0,0,0,0,0,0,0,"340626,70503597",1,1,1,1,1,1,1,12377_35_1_1,1,2. Educación Básica,25-49,498920.863,340626.70503597,0,13.12020277097438
12377,37,1,2025,7,1,1,57,1,1,1, ,2,0,0,1,21,10,1967,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,3,8,8,8,8,8,0,0,1, , ,12,0,0,5,14,0,0,1,1,1,6, , ,30,2,4,5000000,5, ,5000000,1,1500000,5,0, ,6, , , , ,6, , ,1,350000,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,1, ,1,1,1, , ,6,1, , , , ,1,5,4,3,40,40,40,1,1,2,122,306,306, , ,6, ,"6485971,223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1277212,14388489",3,0,2,4,2,3,2,12377_37_1_1,1,2. Educación Básica,50-64,6485971.223,1277212.14388489,0,15.685152129052632
12377,37,1,2025,7,1,3,23,3,1,1, ,0,1,2,1,19,5,2002,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,2,4,4,4,4,0,0,1, , ,7,0,0,1,7,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,450000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,902, ,19, ,15, , , , ,7, , ,3, , , , , , , , , ,4,1,9,8,18,18,18,1,1,2,122,306, ,306,8888,11, ,"449028,776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1277212,14388489",3,0,2,4,2,3,1,12377_37_1_3,1,3. Educación Media,15-24,449028.776,1277212.14388489,0,13.014842253757633
12377,45,1,2025,7,1,1,29,1,1,3, ,2,0,0,6,2,4,1996,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,8,8,8,8,8,8,0,1, , ,1,10,0,2,1,10,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,2500000,0,0,0,0,0,0,0,212500,0,0,0,0,0.0,1,1,2401,14,16,2, , , , , ,2, , ,1,1, , ,1, ,1,4,1,6,4,2,7,2,48,48,48,1,1,2,79,2401,2402, , ,13, ,"2494604,316",0,0,0,0,0,0,0,"212041,366",0,0,0,0,0,0,0,0,"1772408,56211031",3,0,3,6,3,5,2,12377_45_1_1,1,4. Superior / Universitaria,25-49,2494604.316,1772408.56211031,0,14.729640683809345
12377,45,1,2025,7,1,2,31,2,1,3, ,1,0,0,1,2,8,1994,1,1, ,1, , , ,3, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,8,1, , ,0,2,0,2,0,2,0,6, ,2,6, , ,88,88,4,1500000,5, ,1500000,6, , , , ,6, , , , ,6, , ,1,300000,4, , ,1,1,1,1,6,1,10,1, ,2,6, ,4,2, , , , , , , , , , , ,6, ,6,1,7,2,15,1, ,5,6, ,1, ,11,1500000,0,0,0,0,0,0,0,0,0,0,0,3500000,0.0,1,1,2402,14,19, ,2, , , , ,7, , ,1,1, , ,1, ,1,4,1,6,2,2,5,5,56,66,81,1,1,2,79,2401, , , ,14, ,"1496762,589",0,0,0,0,0,0,0,0,0,0,0,"3492446,043",0,0,0,0,"1772408,56211031",3,0,3,6,3,5,1,12377_45_1_2,1,4. Superior / Universitaria,25-49,1496762.589,1772408.56211031,0,14.21881505964249
12392,4,1,2025,7,1,1,51,1,1,1, ,0,0,4,6,20,2,1974,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,8,8,0,0,8,0,0,3,12,40,13,0,0,6,13,0,0,1,2,1,6, , ,43,2,3,5066228,5, ,5066228,1,623667,5,0, ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5689895,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,1, , , , , , , ,1, ,1,3, , , , , , , , , ,1,6,2,8,40,40,40,1,1,4,108,2404,8888, , ,16, ,5689895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1791463,33333333",3,0,3,6,3,5,2,12392_4_1_1,1,4. Superior / Universitaria,50-64,5689895.0,1791463.33333333,0,15.554202352505182
12392,6,1,2025,7,1,1,48,1,1,1, ,2,0,0,1,30,12,1976,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,4,"8,45","8,45",0,0,"8,45",5,0,3,12,47,15,0,0,2,15,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, ,19, ,3, , , , ,7, , ,3, , , , , , , , , ,3,2,3,4,47,47,47,1,1,2,92,606,2404, , ,12, ,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4506411,77777778",3,0,5,10,5,9,2,12392_6_1_1,1,3. Educación Media,25-49,7500000.0,4506411.77777778,0,15.830413578506539
12392,17,1,2025,7,1,1,55,1,1,1, ,2,0,0,1,4,3,1970,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,1,7,7,7,4,7,7,0,3,12,42,14,0,0,2,14,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,6000000,0,0,0,0,0,0,0,155000,0,0,0,0,0.0,1,1,502, , , , , , , , ,7, , ,3, , , , , , , , , ,3,2,5,1,42,42,42,1,1,2,99,502,303, , ,8, ,6000000,0,0,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,"2297945,83333333",3,0,4,7,4,7, ,12392_17_1_1,1,2. Educación Básica,50-64,6000000.0,2297945.83333333,0,15.60727002719233
12392,21,1,2025,7,1,1,48,1,1,1, ,0,0,0,6,14,8,1976,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,6,6,0,0,6,0,0,3,12,30,0,2,0,3,0,2,0,6, ,2,6, , ,88,2,4,907000,5, ,907000,6, , , , ,6, , , , ,6, , ,1,150000,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,30,3,1,1,907000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,303, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,3,5,5,30,30,30,1,1,3,118,303,8888, , ,3, ,907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478784,2,1,1,1,1,1,1,12392_21_1_1,1,2. Educación Básica,25-49,907000.0,478784.0,0,13.717897729097274
12392,32,1,2025,7,1,3,19,3,1,1, ,4,1,0,1,22,10,2005,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,4,8,8,0,0,8,4,0,3,12,44,0,3,0,3,0,3,0,6, ,2,6, , ,88,1,4,435500,3, ,1742000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1742000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,901, ,19, ,1, , , , ,7, , ,1,1, , ,1, ,1,4,6,6,2,3,9,4,44,44,44,1,1,4,134,501, , , ,10, ,1742000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124000,3,0,2,3,2,3,1,12392_32_1_3,1,3. Educación Media,15-24,1742000.0,1124000.0,0,14.370544436394585
12392,32,1,2025,7,1,4,20,6,1,1, ,3,0,0,6,30,3,2005,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,5,5,0,0,5,0,0,1, , ,3,4,0,10,0,4,0,6, ,6, , , ,88,4,4,500000,5, ,500000,6, , , , ,1,120000,3, ,480000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,16,3,1,6,980000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,15,15,15,4,1,4,134,501, , , ,12, ,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124000,3,0,2,3,2,3,1,12392_32_1_4,1,3. Educación Media,15-24,980000.0,1124000.0,0,13.795307850646754
